id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3277,996,Visa,Debit,4813292561037475,Jul-05,979,YES,2,$16167,Jun-04,2009,No
1107,996,Mastercard,Credit,5659042637826477,Jun-23,857,YES,2,$4200,Feb-07,2011,No
3310,996,Mastercard,Debit,5691123059106648,Aug-24,190,YES,2,$18861,Jun-06,2011,No
1279,996,Visa,Debit,4803335286454198,Feb-20,568,NO,1,$27231,Feb-11,2011,No
1778,1866,Visa,Debit,4274334344737347,Dec-24,174,YES,1,$24390,Feb-20,2020,No
1478,1866,Mastercard,Debit,5073514573038606,Feb-23,802,YES,1,$3106,Feb-20,2020,No
2108,1981,Mastercard,Debit,5550999995379539,Jul-20,980,YES,2,$13595,Mar-06,2010,No
5143,1981,Discover,Credit,6616646974839947,Nov-09,72,NO,2,$12300,Oct-09,2009,No
4151,1981,Mastercard,Credit,5384097503885721,Feb-19,704,YES,2,$12300,Aug-05,2009,No
3606,1981,Mastercard,Debit,5082019741631139,Apr-21,459,YES,1,$20743,Jun-16,2016,No
3248,1981,Mastercard,Debit,5843429452249829,Aug-21,570,YES,2,$17706,Jun-03,2010,No
2996,1981,Mastercard,Debit,5898198294277172,Aug-22,332,YES,2,$20962,May-09,2009,No
4,1981,Mastercard,Debit,5433366978583845,Mar-24,530,YES,2,$19439,Jan-97,2007,No
3257,870,Visa,Debit,4073664438482773,Mar-22,973,NO,1,$30160,Jun-03,2017,No
3626,870,Amex,Credit,3.49089E+14,Jun-22,652,YES,2,$0,Jun-18,2018,No
1039,870,Visa,Debit,4701143570043786,Nov-12,807,NO,1,$28937,Feb-04,2008,No
2080,16,Mastercard,Debit (Prepaid),5151149006132572,May-20,636,NO,2,$22,Mar-05,2011,No
49,16,Mastercard,Debit,5289860104321083,Aug-15,59,YES,2,$1575,Jan-04,2005,No
4964,16,Mastercard,Debit,5496658602251095,Dec-20,962,YES,2,$7562,Oct-02,2011,No
4093,16,Mastercard,Debit,5571413073625472,May-24,741,YES,2,$17211,Aug-99,2013,No
2979,16,Visa,Credit,4255418851751854,Jun-10,361,NO,2,$9500,May-08,2010,No
3513,46,Mastercard,Debit,5718393085724653,Nov-22,117,YES,2,$24191,Jun-11,2011,No
3732,46,Mastercard,Debit (Prepaid),5358119472579247,Mar-23,129,YES,2,$68,Jul-05,2006,No
2925,46,Mastercard,Debit,5615933957470022,Feb-20,432,YES,2,$8037,May-07,2010,No
1167,46,Mastercard,Debit (Prepaid),5310685272979011,Feb-18,830,YES,2,$97,Feb-09,2015,No
450,800,Mastercard,Debit,5198251438400161,May-21,789,YES,1,$15555,Jan-20,2020,No
2759,800,Mastercard,Debit,5306340091674907,May-16,523,YES,1,$18242,Apr-16,2016,No
1779,800,Visa,Debit (Prepaid),4338828980282998,Dec-21,148,YES,2,$62,Feb-20,2020,No
754,800,Visa,Debit,4430018858326722,Dec-22,451,NO,1,$16715,Jan-20,2020,No
1479,1968,Mastercard,Debit (Prepaid),5439358068470043,Feb-20,309,YES,1,$46,Feb-20,2020,No
1298,697,Mastercard,Debit,5139001522381220,Apr-21,740,YES,2,$20195,Feb-12,2012,No
3640,697,Mastercard,Debit,5420521698473433,Jul-19,257,YES,2,$39818,Jun-19,2019,No
3074,697,Visa,Debit,4873407892539448,Sep-18,423,YES,2,$33736,May-10,2010,No
4239,1269,Mastercard,Debit,5205177909482379,Nov-11,911,YES,2,$17850,Aug-08,2008,No
4147,1269,Amex,Credit,3.24624E+14,Feb-21,846,YES,2,$11300,Aug-05,2008,No
3075,1782,Visa,Debit,4853013168432421,Sep-15,554,NO,2,$1981,May-10,2014,No
4289,1782,Mastercard,Debit,5770027992115355,Jul-24,811,YES,1,$15695,Aug-09,2010,No
2172,1782,Mastercard,Debit,5305462513282842,Jun-14,605,YES,2,$23475,Mar-08,2011,No
5366,1977,Mastercard,Credit,5656749855983523,Jun-17,315,YES,1,$12900,Nov-01,2011,No
2673,1977,Mastercard,Debit (Prepaid),5755720451424427,Feb-21,988,YES,1,$91,Apr-11,2011,No
965,1977,Mastercard,Debit,5833925436440570,Oct-22,344,YES,2,$15341,Feb-99,2014,No
4763,1734,Mastercard,Debit,5116904368864992,Jun-15,698,YES,2,$42116,Sep-10,2011,No
451,1734,Mastercard,Debit,5945680972992846,Jan-20,843,NO,2,$39312,Jan-20,2020,No
3300,1913,Visa,Debit,4082503635321960,Apr-08,947,NO,2,$21370,Jun-05,2010,No
5226,1913,Amex,Credit,3.56204E+14,Dec-22,312,YES,2,$16700,Oct-11,2011,No
5477,1913,Amex,Credit,3.56951E+14,Oct-24,952,YES,1,$17800,Nov-07,2011,No
5877,1913,Mastercard,Credit,5697567028506344,Nov-20,356,YES,2,$16200,Dec-07,2011,No
3084,1913,Amex,Credit,3.33505E+14,Dec-20,276,YES,1,$17700,May-11,2013,No
13,858,Mastercard,Credit,5106045376475662,Mar-21,686,YES,1,$14600,Jan-00,2012,No
4735,858,Visa,Credit,4899127312611091,Jul-24,490,YES,2,$10700,Sep-09,2011,No
2633,858,Mastercard,Debit (Prepaid),5241392304445807,Jul-23,137,YES,1,$89,Apr-10,2010,No
4173,606,Mastercard,Debit,5691422356177731,Sep-06,349,YES,3,$11398,Aug-06,2013,No
5925,1564,Mastercard,Credit,5272030426588008,Dec-23,905,YES,2,$8200,Dec-08,2010,No
4240,1564,Mastercard,Credit,5399201189421219,Jun-21,479,YES,1,$6100,Aug-08,2008,No
3514,1564,Mastercard,Debit,5158754138100901,Jul-24,813,YES,1,$15820,Jun-11,2011,No
1480,1109,Mastercard,Debit,5607458054846909,Aug-23,252,YES,2,$9774,Feb-20,2020,No
3136,1301,Visa,Debit,4199613929770276,Sep-23,765,YES,1,$22833,May-13,2013,No
755,1301,Visa,Debit,4912898188628991,Nov-22,446,YES,1,$48502,Jan-20,2020,No
2787,1301,Visa,Debit,4729953228374508,Jul-22,461,YES,2,$34888,Apr-19,2019,No
4435,1301,Visa,Debit,4164595738782783,Aug-19,90,NO,1,$29503,Aug-14,2014,No
378,1301,Mastercard,Debit,5036328460113700,Aug-21,627,YES,2,$19570,Jan-19,2019,No
3189,1301,Mastercard,Debit,5975006425756630,Dec-23,551,YES,1,$22297,May-17,2017,No
3595,1301,Visa,Debit,4420959167134444,Sep-23,75,YES,1,$20031,Jun-15,2015,No
1481,1301,Mastercard,Debit,5016998590035219,Feb-20,597,YES,2,$30323,Feb-20,2020,No
390,1301,Amex,Credit,3.08101E+14,Apr-24,881,YES,1,$19000,Jan-20,2020,No
4065,1399,Mastercard,Debit,5835253444174486,Feb-20,308,YES,1,$18162,Jul-18,2018,No
756,1399,Visa,Debit (Prepaid),4049734716799356,Dec-20,662,YES,1,$54,Jan-20,2020,No
1482,1399,Mastercard,Credit,5314005209195975,Aug-22,991,YES,1,$8700,Feb-20,2020,No
452,1399,Mastercard,Debit,5849554532579598,May-21,767,YES,1,$14295,Jan-20,2020,No
5743,1775,Visa,Debit,4997798155113400,Nov-24,545,NO,1,$17620,Nov-19,2019,No
344,1775,Mastercard,Debit,5309940542589432,Feb-20,924,YES,2,$17201,Jan-15,2015,No
423,1775,Discover,Credit,6108413838069051,Aug-21,894,YES,1,$8300,Jan-20,2020,No
5542,1673,Visa,Debit,4251102360489444,Aug-23,439,YES,2,$17853,Nov-08,2011,No
2777,1673,Mastercard,Debit,5557372707231204,Dec-24,434,YES,1,$10794,Apr-18,2018,No
5598,1673,Mastercard,Debit,5865546237246039,Dec-19,155,YES,1,$15832,Nov-10,2011,No
3759,1957,Mastercard,Debit (Prepaid),5878511318941183,Oct-06,699,YES,1,$26,Jul-06,2019,No
5483,1957,Mastercard,Credit,5825403139414547,May-13,531,YES,2,$16300,Nov-07,2009,No
453,1033,Mastercard,Debit,5407870927189092,Oct-24,228,YES,2,$14836,Jan-20,2020,No
454,1033,Mastercard,Debit,5089025651729124,Jul-24,464,YES,2,$13972,Jan-20,2020,No
3564,1024,Mastercard,Debit,5847313041147612,Jun-24,574,YES,1,$33103,Jun-13,2013,No
4241,1024,Mastercard,Debit,5454341430423098,Sep-23,247,YES,1,$20847,Aug-08,2010,No
5268,1024,Mastercard,Debit,5183724144988670,Nov-13,569,YES,1,$31807,Oct-13,2013,No
1006,1024,Visa,Credit,4903105068681962,Mar-24,274,YES,1,$16100,Feb-02,2014,No
2825,1441,Mastercard,Debit,5370803294413435,Jul-21,851,YES,1,$28894,May-02,2011,No
1007,1441,Visa,Debit (Prepaid),4129518763612024,Mar-02,84,YES,1,$61,Feb-02,2009,No
4792,1441,Visa,Credit,4164752448797896,Feb-23,24,YES,1,$12500,Sep-10,2012,No
2599,1103,Mastercard,Debit,5557896137687493,Jun-23,598,YES,2,$15409,Apr-09,2010,No
4984,1103,Mastercard,Credit,5675172699563859,Aug-23,294,YES,1,$5300,Oct-03,2012,No
2895,1103,Mastercard,Debit,5259283165298575,Dec-16,403,YES,1,$13469,May-06,2009,No
455,431,Mastercard,Debit,5155446517379011,May-20,719,YES,1,$16524,Jan-20,2020,No
456,431,Mastercard,Debit,5831064486667385,Jan-20,570,NO,1,$29526,Jan-20,2020,No
1483,431,Mastercard,Debit,5157956439521808,Jul-23,657,YES,1,$16407,Feb-20,2020,No
3378,165,Mastercard,Debit (Prepaid),5874195902667119,Apr-23,206,YES,2,$61,Jun-08,2015,No
5146,165,Mastercard,Debit,5803563077451662,Nov-20,827,YES,2,$40628,Oct-09,2014,No
2559,165,Mastercard,Debit,5283475217390040,Aug-10,149,YES,2,$24980,Apr-08,2014,No
1484,353,Mastercard,Debit,5316882967513700,May-20,122,YES,1,$10290,Feb-20,2020,No
5328,353,Mastercard,Debit (Prepaid),5962806753089588,Jan-23,217,YES,1,$84,Oct-18,2018,No
2154,1758,Visa,Debit,4631099146168683,Dec-18,597,YES,1,$13725,Mar-07,2014,No
4686,1758,Visa,Debit,4716755530325962,Dec-24,821,YES,2,$8278,Sep-08,2010,No
3440,1758,Visa,Debit,4053406246662206,Sep-20,491,YES,2,$13514,Jun-09,2018,No
2674,1758,Mastercard,Credit,5105518827174579,Nov-24,883,YES,1,$3800,Apr-11,2011,No
2478,1266,Mastercard,Debit,5192370991764802,Oct-24,603,YES,2,$15119,Apr-05,2011,No
457,1943,Mastercard,Debit (Prepaid),5182568921946800,Jan-21,310,YES,1,$81,Jan-20,2020,No
458,1943,Mastercard,Debit,5394718113711366,Feb-20,16,YES,1,$34183,Jan-20,2020,No
757,1943,Visa,Credit,4864430404023760,Jul-22,534,YES,1,$22200,Jan-20,2020,No
1485,792,Mastercard,Debit,5124153601404702,Feb-22,6,YES,1,$15117,Feb-20,2020,No
3491,792,Visa,Debit (Prepaid),4073696489940421,Apr-20,274,YES,2,$81,Jun-10,2010,No
3249,1055,Mastercard,Debit,5476802835185783,May-23,744,YES,2,$1543,Jun-03,2009,No
459,1159,Mastercard,Debit,5753359093924163,Sep-24,795,YES,1,$22821,Jan-20,2020,No
1780,1159,Visa,Credit,4201957315957623,Jan-23,619,YES,1,$13200,Feb-20,2020,No
460,1159,Mastercard,Debit,5786593463189278,Aug-24,58,YES,1,$16330,Jan-20,2020,No
758,1159,Visa,Debit (Prepaid),4091173399720381,Jan-20,916,NO,2,$39,Jan-20,2020,No
5484,1115,Mastercard,Credit,5345794459975216,Nov-07,412,YES,2,$6400,Nov-07,2011,No
2809,1115,Visa,Credit,4897384992083944,May-00,382,YES,1,$3500,May-00,2007,No
6138,1115,Visa,Debit,4171955938083789,Apr-23,251,YES,1,$12606,Dec-18,2018,No
374,1115,Visa,Debit,4906405312400640,Feb-23,579,YES,1,$9921,Jan-18,2018,No
4225,1115,Visa,Debit (Prepaid),4176098872817204,May-22,661,YES,2,$96,Aug-07,2009,No
1014,1115,Mastercard,Debit,5412244076346677,Dec-24,594,YES,1,$18964,Feb-03,2009,No
2526,38,Mastercard,Debit,5297260201877616,Jan-24,580,YES,2,$3711,Apr-07,2013,No
1352,1027,Mastercard,Debit,5735792874705665,Mar-23,748,NO,1,$35279,Feb-15,2015,No
5543,1027,Visa,Credit,4863498051032543,Jul-20,593,YES,2,$13800,Nov-08,2015,No
3671,1027,Mastercard,Debit,5489970186857774,Feb-22,7,YES,2,$24215,Jul-02,2007,No
5503,11,Visa,Credit,4508109473981620,Sep-24,763,YES,1,$19400,Nov-07,2010,No
2096,11,Visa,Debit (Prepaid),4800041020887836,Jun-20,59,YES,2,$30,Mar-05,2014,No
243,11,Visa,Debit,4144574679317199,Mar-24,543,YES,2,$17208,Jan-10,2016,No
18,11,Mastercard,Credit,5919854740342964,Nov-04,604,YES,2,$18300,Jan-01,2011,No
1336,11,Mastercard,Debit,5208447578218097,Sep-21,126,YES,1,$51012,Feb-14,2014,No
189,11,Amex,Credit,3.20736E+14,Feb-19,686,YES,1,$15000,Jan-09,2011,No
2910,871,Visa,Credit,4325807240930443,Apr-18,642,YES,1,$7600,May-06,2009,No
2081,871,Mastercard,Debit,5672870607977288,Nov-23,952,YES,2,$8052,Mar-05,2012,No
2082,871,Mastercard,Credit,5025018096886549,Jul-24,783,YES,1,$8600,Mar-05,2007,No
5336,871,Mastercard,Debit,5125159184089047,Aug-20,945,YES,2,$20128,Oct-19,2019,No
3831,871,Amex,Credit,3.39949E+14,Mar-23,643,YES,1,$9000,Jul-08,2013,No
5645,871,Mastercard,Debit (Prepaid),5967922448022597,Oct-20,849,YES,2,$91,Nov-11,2012,No
958,746,Amex,Credit,3.13387E+14,Dec-24,961,YES,1,$6800,Feb-96,2009,No
3043,746,Mastercard,Debit (Prepaid),5287305063365339,Jul-11,597,YES,1,$93,May-10,2010,No
2319,746,Visa,Credit,4511050153177271,Jan-16,263,YES,2,$9800,Mar-13,2013,No
3492,746,Visa,Credit,4795565502176661,Jan-21,731,YES,2,$6700,Jun-10,2011,No
108,1520,Visa,Credit,4515587053760939,May-23,983,YES,1,$9800,Jan-06,2015,No
3329,1520,Visa,Debit,4185031026466058,Jan-18,48,YES,2,$24544,Jun-06,2013,No
2956,1520,Mastercard,Debit,5835884730427367,May-23,642,YES,1,$22639,May-08,2010,No
4033,1520,Discover,Credit,6113979959799077,Nov-23,899,YES,1,$1100,Jul-15,2015,No
2715,1520,Mastercard,Debit (Prepaid),5139150904667380,May-16,509,YES,1,$86,Apr-13,2013,No
2655,1372,Visa,Debit,4574373333053393,Aug-20,742,YES,2,$2330,Apr-10,2011,No
1781,1372,Visa,Credit,4806267788873524,Aug-20,289,YES,2,$5900,Feb-20,2020,No
5909,1799,Visa,Debit,4461391532392446,Feb-20,981,YES,2,$47372,Dec-07,2008,No
3076,1799,Visa,Debit,4260012890373386,Jul-22,447,NO,2,$28127,May-10,2010,No
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,Mar-10,553,YES,1,$28,Sep-06,2006,No
1782,1799,Visa,Debit,4955481558570019,Mar-24,397,YES,2,$62081,Feb-20,2020,No
4806,1905,Amex,Credit,3.0364E+14,Nov-22,807,YES,1,$5800,Sep-11,2011,No
3902,1905,Visa,Credit,4060113536623876,Jul-16,408,YES,1,$6700,Jul-09,2009,No
2127,1905,Visa,Credit,4646061658785929,Feb-15,856,YES,1,$6700,Mar-06,2012,No
5807,1905,Mastercard,Debit,5040622566272530,Jul-22,87,YES,2,$1424,Dec-04,2012,No
1486,130,Mastercard,Debit (Prepaid),5214812311200288,Jul-24,453,NO,1,$58,Feb-20,2020,No
3785,130,Visa,Credit,4996236791696784,May-09,700,YES,2,$19400,Jul-06,2008,No
6020,130,Visa,Debit,4634979930026450,May-12,897,YES,2,$4052,Dec-10,2013,No
2468,130,Visa,Credit,4437020876913493,May-10,955,YES,2,$9300,Apr-04,2010,No
1783,1990,Visa,Credit,4862011857697370,May-22,405,YES,1,$9600,Feb-20,2020,No
1487,1990,Mastercard,Debit,5702517198112781,Feb-20,24,YES,1,$16923,Feb-20,2020,No
461,593,Mastercard,Credit,5659013286075924,Feb-20,777,YES,1,$7700,Jan-20,2020,No
1488,540,Mastercard,Debit,5128972927503172,Jul-22,466,YES,2,$146,Feb-20,2020,No
2997,1155,Mastercard,Debit,5677245240966697,Mar-23,293,NO,1,$12091,May-09,2009,No
4596,1155,Mastercard,Debit,5854333169733349,Nov-06,280,YES,2,$11157,Sep-06,2011,No
5784,1155,Visa,Credit,4986381278679951,Jul-10,21,YES,2,$7100,Dec-02,2012,No
4319,1155,Mastercard,Debit,5718135133841307,Jan-12,915,YES,1,$7612,Aug-10,2011,No
1328,1155,Visa,Credit,4973662128767227,Dec-21,9,YES,2,$6100,Feb-13,2013,No
5941,663,Visa,Debit,4724986483917889,Jul-23,384,YES,2,$27706,Dec-08,2008,No
2173,663,Mastercard,Debit (Prepaid),5651451840802358,Apr-09,851,NO,2,$45,Mar-08,2009,No
975,663,Mastercard,Debit,5560330928676135,May-21,732,NO,2,$2046,Feb-00,2008,No
4831,663,Mastercard,Credit,5078189663550754,Oct-24,929,YES,1,$17400,Sep-12,2012,No
5926,663,Mastercard,Debit,5243545849930026,May-20,648,YES,1,$26231,Dec-08,2008,No
3358,1987,Visa,Credit,4325487328684543,Feb-09,692,YES,2,$18300,Jun-07,2010,No
3668,1987,Visa,Credit,4759642688252595,May-16,644,YES,2,$13900,Jul-01,2014,No
3209,1484,Mastercard,Credit,5060071689988757,Aug-22,113,YES,2,$17200,Jun-99,2013,No
5058,1484,Visa,Debit,4248867812400739,Jun-23,619,YES,2,$14217,Oct-06,2012,No
2527,1484,Mastercard,Debit,5093901939500036,Mar-24,472,YES,2,$39533,Apr-07,2016,No
4242,1484,Mastercard,Debit,5223300442168271,Apr-23,262,YES,2,$3141,Aug-08,2013,No
2733,1484,Visa,Credit,4941415000431974,Nov-22,50,YES,2,$12800,Apr-14,2014,No
4764,1484,Mastercard,Debit,5431173218728279,Jan-20,187,NO,1,$38342,Sep-10,2010,No
462,417,Mastercard,Credit,5229402459571307,Jan-20,704,YES,1,$3000,Jan-20,2020,No
1784,298,Visa,Debit,4858818886878485,Dec-20,125,NO,1,$16486,Feb-20,2020,No
463,306,Mastercard,Debit,5540073375174446,May-24,684,YES,2,$28868,Jan-20,2020,No
464,306,Mastercard,Debit,5289314952826819,Feb-21,998,YES,1,$51836,Jan-20,2020,No
1785,607,Visa,Credit,4588933671536303,Sep-21,748,YES,2,$8900,Feb-20,2020,No
1489,607,Mastercard,Credit,5674179618380471,Feb-20,303,YES,1,$9900,Feb-20,2020,No
759,607,Visa,Debit,4913369105929873,Feb-20,711,YES,1,$22935,Jan-20,2020,No
1786,607,Visa,Credit,4729324689482423,Oct-23,582,YES,2,$7900,Feb-20,2020,No
6100,607,Mastercard,Debit,5076843052683212,Feb-20,969,YES,1,$17336,Dec-14,2014,No
3981,1769,Visa,Debit,4130633556245301,Mar-21,268,YES,2,$20206,Jul-11,2011,No
375,1769,Visa,Credit,4214195908881404,Oct-23,598,YES,2,$9900,Jan-18,2018,No
295,1769,Mastercard,Debit (Prepaid),5928394327706854,Nov-21,853,NO,1,$78,Jan-12,2012,No
5599,1769,Mastercard,Debit,5538135650340797,May-23,623,YES,1,$17335,Nov-10,2010,No
43,1769,Visa,Credit,4088292829841504,Jun-24,140,YES,1,$9700,Jan-03,2020,No
5820,698,Visa,Debit,4859980421504976,Jun-21,971,NO,2,$25048,Dec-04,2010,No
2332,698,Visa,Debit,4401743622113558,Dec-14,322,YES,1,$25214,Mar-14,2014,No
1490,698,Mastercard,Debit,5568521915813745,Apr-23,226,YES,1,$33580,Feb-20,2020,No
2286,896,Visa,Debit,4851242738517632,Apr-13,684,NO,2,$1952,Mar-11,2011,No
3882,1975,Mastercard,Debit,5059388151009778,May-23,996,YES,1,$18491,Jul-09,2011,No
4336,1975,Visa,Credit,4822550416239709,Feb-13,509,YES,1,$9800,Aug-10,2014,No
5957,1975,Mastercard,Credit,5320022308833354,Dec-21,92,YES,1,$0,Dec-09,2010,No
267,645,Mastercard,Debit,5097891088528736,Sep-23,447,YES,1,$5857,Jan-11,2012,No
5094,645,Visa,Debit,4459776057093772,Jun-20,869,YES,2,$10366,Oct-07,2014,No
2469,645,Visa,Debit,4017542226763671,Jan-24,109,YES,1,$10161,Apr-04,2008,No
68,645,Mastercard,Debit,5148390223991031,Apr-21,316,YES,2,$9297,Jan-05,2012,No
3703,645,Visa,Debit,4898934131827425,Sep-21,199,YES,1,$12434,Jul-03,2012,No
5600,227,Mastercard,Debit,5943373604505748,Apr-20,300,YES,2,$29973,Nov-10,2010,No
4886,227,Visa,Debit,4284210826984108,Feb-20,154,YES,2,$25330,Sep-15,2015,No
2512,227,Visa,Debit,4093850742287208,Apr-20,286,YES,2,$52609,Apr-06,2010,No
5867,227,Visa,Credit,4329687142518026,Oct-20,827,YES,1,$25200,Dec-06,2016,No
5750,84,Visa,Debit,4744876175071543,Nov-22,747,YES,1,$11832,Dec-96,2007,No
2580,84,Visa,Credit,4152829240073093,Aug-16,446,YES,1,$5400,Apr-08,2013,No
3417,84,Mastercard,Debit,5754695413159461,Jan-24,939,NO,1,$3384,Jun-09,2009,No
3543,1684,Mastercard,Debit,5287533090911331,Apr-14,946,YES,1,$13756,Jun-12,2012,No
94,1684,Mastercard,Debit,5761884540845430,Jun-22,312,YES,1,$9263,Jan-06,2010,No
2723,1684,Mastercard,Debit,5903499521440697,Dec-24,779,YES,1,$16899,Apr-14,2014,No
3278,1684,Visa,Credit,4814691024249332,Jan-22,424,YES,1,$5700,Jun-04,2012,No
2140,1684,Mastercard,Debit (Prepaid),5955075527372953,May-21,513,YES,1,$46,Mar-07,2012,No
1491,745,Mastercard,Credit,5953949146709597,Jan-24,474,YES,2,$11400,Feb-20,2020,No
5646,1508,Mastercard,Debit (Prepaid),5868862947419305,Aug-22,245,YES,1,$95,Nov-11,2011,No
1108,1508,Mastercard,Credit,5418163465826338,Jun-23,559,YES,2,$10700,Feb-07,2015,No
3508,1508,Amex,Credit,3.77303E+14,Feb-24,524,YES,1,$8700,Jun-11,2011,No
3279,1508,Visa,Debit,4609477454357089,Jan-22,347,YES,2,$12150,Jun-04,2008,No
3617,1158,Discover,Credit,6617202891382002,Mar-19,499,YES,1,$7800,Jun-17,2017,No
1329,1158,Visa,Debit,4863697166227070,Oct-13,748,NO,1,$13761,Feb-13,2013,No
3946,1427,Visa,Debit,4525977155603081,Jun-20,662,YES,2,$45377,Jul-10,2011,No
465,352,Mastercard,Debit,5168144985829715,Jan-20,454,YES,1,$18091,Jan-20,2020,No
466,352,Mastercard,Debit,5081154452848669,Dec-22,211,YES,1,$14514,Jan-20,2020,No
1492,1948,Mastercard,Credit,5540056584502163,Mar-22,749,YES,1,$15900,Feb-20,2020,No
760,1948,Visa,Credit,4089244507142221,Dec-20,999,YES,1,$13000,Jan-20,2020,No
761,1948,Visa,Debit,4084435358903514,Sep-21,778,YES,2,$17905,Jan-20,2020,No
5624,724,Visa,Credit,4015255845214445,Jul-22,244,YES,2,$7000,Nov-10,2011,No
2656,724,Visa,Credit,4998601196255206,Jul-20,12,YES,3,$7100,Apr-10,2010,No
2876,724,Mastercard,Debit,5832356224925490,Jun-24,245,YES,2,$16476,May-05,2008,No
5868,724,Visa,Credit,4984837369742443,Oct-09,257,NO,2,$7200,Dec-06,2011,No
5996,543,Mastercard,Credit,5929898393818083,Oct-17,671,YES,1,$11800,Dec-10,2011,No
4320,543,Mastercard,Debit,5284022658441928,Dec-18,405,YES,2,$6832,Aug-10,2015,No
4708,543,Mastercard,Debit,5534901273086337,Dec-23,387,YES,2,$6222,Sep-09,2009,No
2920,1559,Amex,Credit,3.69192E+14,Mar-24,251,YES,1,$13300,May-07,2015,No
5797,1559,Visa,Debit,4862436349200537,Aug-23,49,YES,2,$2942,Dec-03,2014,No
3301,1559,Visa,Debit,4714754243202455,Dec-22,297,YES,2,$33539,Jun-05,2018,No
1787,1199,Visa,Credit,4495252841912344,Apr-23,938,YES,2,$14000,Feb-20,2020,No
762,1199,Visa,Debit,4982363893558200,Jun-24,388,YES,1,$20160,Jan-20,2020,No
467,1745,Mastercard,Debit,5504969419405753,Mar-22,907,YES,1,$35466,Jan-20,2020,No
1788,1745,Visa,Debit,4420607109678464,Feb-20,318,YES,2,$24677,Feb-20,2020,No
1789,1745,Visa,Debit,4863290933542106,Feb-20,80,YES,1,$16520,Feb-20,2020,No
5028,1950,Visa,Debit,4154322307475525,Apr-08,150,YES,2,$6708,Oct-05,2013,No
328,1950,Mastercard,Credit,5963981612717511,Oct-22,871,YES,1,$1200,Jan-14,2014,No
4374,1950,Visa,Debit,4155798170380731,Jun-22,512,YES,1,$10903,Aug-11,2011,No
1312,1950,Mastercard,Debit,5258035150490120,Oct-21,728,YES,1,$6710,Feb-13,2013,No
5730,1950,Mastercard,Debit,5931155323451029,May-24,580,YES,2,$10841,Nov-17,2017,No
763,1397,Visa,Debit (Prepaid),4356768889068512,Nov-24,204,YES,1,$40,Jan-20,2020,No
2957,1397,Mastercard,Debit,5728788703554068,May-23,492,YES,2,$29340,May-08,2010,No
3627,1397,Amex,Credit,3.3975E+14,Jun-20,70,YES,2,$13600,Jun-18,2018,No
3044,1397,Mastercard,Credit,5717397423380285,Sep-22,862,YES,2,$7700,May-10,2010,No
5401,873,Mastercard,Debit,5256835813261969,Nov-21,934,YES,1,$18803,Nov-04,2008,No
3205,873,Mastercard,Debit,5289111922145094,Oct-22,314,YES,2,$28405,Jun-98,2008,No
1269,873,Mastercard,Debit,5649539832197637,Apr-11,892,YES,1,$15521,Feb-11,2011,No
20,1728,Visa,Credit,4665365862082531,Jun-21,412,YES,1,$3800,Jan-01,2003,No
3493,1728,Visa,Credit,4209145697099683,Oct-22,498,YES,2,$10900,Jun-10,2013,No
153,1728,Mastercard,Debit,5042804591987313,Mar-23,431,YES,2,$1930,Jan-08,2015,No
4422,1728,Discover,Credit,6203739864158389,Mar-24,288,YES,2,$13900,Aug-14,2014,No
223,299,Mastercard,Debit,5541834458092370,Mar-24,143,YES,1,$5575,Jan-10,2010,No
2756,299,Amex,Credit,3.39124E+14,May-23,369,NO,2,$8300,Apr-16,2016,No
208,299,Visa,Debit,4282874431983773,May-20,127,YES,1,$13009,Jan-09,2009,No
468,299,Mastercard,Debit,5692291424544263,Dec-24,696,YES,2,$12029,Jan-20,2020,No
764,299,Visa,Credit,4149119638454529,Aug-22,294,YES,1,$6100,Jan-20,2020,No
4414,1742,Visa,Debit,4155430243935975,Oct-22,653,YES,1,$24123,Aug-13,2013,No
1155,1742,Visa,Credit,4768983039467326,Mar-15,74,YES,1,$14700,Feb-08,2010,No
5869,1742,Visa,Debit (Prepaid),4792307130049695,Feb-20,221,YES,2,$12,Dec-06,2013,No
4559,1742,Visa,Debit,4365366370182160,Jul-20,290,YES,1,$11737,Sep-04,2009,No
2005,1004,Visa,Debit,4479806423403350,Jan-24,246,YES,1,$14366,Mar-97,2008,No
345,1004,Mastercard,Debit,5109749812856637,Aug-15,246,YES,1,$17272,Jan-15,2015,No
3672,1004,Mastercard,Debit,5898286991473581,Nov-23,372,YES,2,$13605,Jul-02,2009,No
3742,301,Visa,Credit,4180974548713374,May-23,975,YES,1,$21000,Jul-05,2009,No
1493,1011,Mastercard,Debit,5256742061038585,May-24,930,YES,2,$21470,Feb-20,2020,No
4915,906,Visa,Debit,4301090834057529,Dec-17,718,YES,1,$26850,Sep-17,2017,No
1190,906,Visa,Credit,4173086816288788,Sep-24,817,YES,2,$10400,Feb-09,2010,No
